token,layer,linearly_separable
97,1,False
97,2,False
97,3,False
97,4,False
97,5,False
97,6,False
97,7,False
97,8,False
97,9,False
97,10,False
97,11,False
97,12,False
97,13,False
97,14,False
97,15,False
97,16,False
97,17,False
97,18,False
97,19,False
97,20,False
97,21,False
97,22,False
97,23,False
98,0,False
98,1,False
98,2,False
98,3,False
98,4,False
98,5,False
98,6,False
98,7,False
98,8,False
98,9,False
98,10,False
98,11,False
98,12,False
98,13,False
98,14,False
98,15,False
98,16,False
98,17,False
98,18,False
98,19,False
98,20,False
98,21,False
98,22,False
98,23,False
99,0,False
99,1,False
99,2,False
99,3,False
99,4,False
99,5,False
99,6,False
99,7,False
99,8,False
99,9,False
99,10,False
99,11,False
99,12,False
99,13,False
99,14,False
99,15,False
99,16,False
99,17,False
99,18,False
99,19,False
99,20,False
99,21,False
99,22,False
99,23,False
100,0,False
100,1,False
100,2,False
100,3,False
100,4,False
100,5,False
100,6,False
100,7,False
100,8,False
100,9,False
100,10,False
100,11,False
100,12,False
100,13,False
100,14,False
100,15,False
100,16,False
100,17,False
100,18,False
100,19,False
100,20,False
100,21,False
100,22,False
100,23,False
101,0,False
101,1,False
101,2,False
101,3,False
101,4,False
101,5,False
101,6,False
101,7,False
101,8,False
101,9,False
101,10,False
101,11,False
101,12,False
101,13,False
101,14,False
101,15,False
101,16,False
101,17,False
101,18,False
101,19,False
101,20,False
101,21,False
101,22,False
101,23,False
102,0,False
102,1,False
102,2,False
102,3,False
102,4,False
102,5,False
102,6,False
102,7,False
102,8,False
102,9,False
102,10,False
102,11,False
102,12,False
102,13,False
102,14,False
102,15,False
102,16,False
102,17,False
102,18,False
102,19,False
102,20,False
102,21,False
102,22,False
102,23,False
103,0,False
103,1,False
103,2,False
103,3,False
103,4,False
103,5,False
103,6,False
103,7,False
103,8,False
103,9,False
103,10,False
103,11,False
103,12,False
103,13,False
103,14,False
103,15,False
103,16,False
103,17,False
103,18,False
103,19,False
103,20,False
103,21,False
103,22,False
103,23,False
104,0,False
104,1,False
104,2,False
104,3,False
104,4,False
104,5,False
104,6,False
104,7,False
104,8,False
104,9,False
104,10,False
104,11,False
104,12,False
104,13,False
104,14,False
104,15,False
104,16,False
104,17,False
104,18,False
104,19,False
104,20,False
104,21,False
104,22,False
104,23,False
105,0,False
105,1,False
105,2,False
105,3,False
105,4,False
105,5,False
105,6,False
105,7,False
105,8,False
105,9,False
105,10,False
105,11,False
105,12,False
105,13,False
105,14,False
105,15,False
105,16,False
105,17,False
105,18,False
105,19,False
105,20,False
105,21,False
105,22,False
105,23,False
106,0,False
106,1,False
106,2,False
106,3,False
106,4,False
106,5,False
106,6,False
106,7,False
106,8,False
106,9,False
106,10,False
106,11,False
106,12,False
106,13,False
106,14,False
106,15,False
106,16,False
106,17,False
106,18,False
106,19,False
106,20,False
106,21,False
106,22,False
106,23,False
107,0,False
107,1,False
107,2,False
107,3,False
107,4,False
107,5,False
107,6,False
107,7,False
107,8,False
107,9,False
107,10,False
107,11,False
107,12,False
107,13,False
107,14,False
107,15,False
107,16,False
107,17,False
107,18,False
107,19,False
107,20,False
107,21,False
107,22,False
107,23,False
108,0,False
108,1,False
108,2,False
108,3,False
108,4,False
108,5,False
108,6,False
108,7,False
108,8,False
108,9,False
108,10,False
108,11,False
108,12,False
108,13,False
108,14,False
108,15,False
108,16,False
108,17,False
108,18,False
108,19,False
108,20,False
108,21,False
108,22,False
108,23,False
109,0,False
109,1,False
109,2,False
109,3,False
109,4,False
109,5,False
109,6,False
109,7,False
109,8,False
109,9,False
109,10,False
109,11,False
109,12,False
109,13,False
109,14,False
109,15,False
109,16,False
109,17,False
109,18,False
109,19,False
109,20,False
109,21,False
109,22,False
109,23,False
110,0,False
110,1,False
110,2,False
110,3,False
110,4,False
110,5,False
110,6,False
110,7,False
110,8,False
110,9,False
110,10,False
110,11,False
110,12,False
110,13,False
110,14,False
110,15,False
110,16,False
110,17,False
110,18,False
110,19,False
110,20,False
110,21,False
110,22,False
110,23,False
111,0,False
111,1,False
111,2,False
111,3,False
111,4,False
111,5,False
111,6,False
111,7,False
111,8,False
111,9,False
111,10,False
111,11,False
111,12,False
111,13,False
111,14,False
111,15,False
111,16,False
111,17,False
111,18,False
111,19,False
111,20,False
111,21,False
111,22,False
111,23,False
112,0,False
112,1,False
112,2,False
112,3,False
112,4,False
112,5,False
112,6,False
112,7,False
112,8,False
112,9,False
112,10,False
112,11,False
112,12,False
112,13,False
112,14,False
112,15,False
112,16,False
112,17,False
112,18,False
112,19,False
112,20,False
112,21,False
112,22,False
112,23,False
113,0,False
113,1,False
113,2,False
113,3,False
113,4,False
113,5,False
113,6,False
113,7,False
113,8,False
113,9,False
113,10,False
113,11,False
113,12,False
113,13,False
113,14,False
113,15,False
113,16,False
113,17,False
113,18,False
113,19,False
113,20,False
113,21,False
113,22,False
113,23,False
114,0,False
114,1,False
114,2,False
114,3,False
114,4,False
114,5,False
114,6,False
114,7,False
114,8,False
114,9,False
114,10,False
114,11,False
114,12,False
114,13,False
114,14,False
114,15,False
114,16,False
114,17,False
114,18,False
114,19,False
114,20,False
114,21,False
114,22,False
114,23,False
115,0,False
115,1,False
115,2,False
115,3,False
115,4,False
115,5,False
115,6,False
115,7,False
115,8,False
115,9,False
115,10,False
115,11,False
115,12,False
115,13,False
115,14,False
115,15,False
115,16,False
115,17,False
115,18,False
115,19,False
115,20,False
115,21,False
115,22,False
115,23,False
116,0,False
116,1,False
116,2,False
116,3,False
116,4,False
116,5,False
116,6,False
116,7,False
116,8,False
116,9,False
116,10,False
116,11,False
116,12,False
116,13,False
116,14,False
116,15,False
116,16,False
116,17,False
116,18,False
116,19,False
116,20,False
116,21,False
116,22,False
116,23,False
117,0,False
117,1,False
117,2,False
117,3,False
117,4,False
117,5,False
117,6,False
117,7,False
117,8,False
117,9,False
117,10,False
117,11,False
117,12,False
117,13,False
117,14,False
117,15,False
117,16,False
117,17,False
117,18,False
117,19,False
117,20,False
117,21,False
117,22,False
117,23,False
118,0,False
118,1,False
118,2,False
118,3,False
118,4,False
118,5,False
118,6,False
118,7,False
118,8,False
118,9,False
118,10,False
118,11,False
118,12,False
118,13,False
118,14,False
118,15,False
118,16,False
118,17,False
118,18,False
118,19,False
118,20,False
118,21,False
118,22,False
118,23,False
119,0,False
119,1,False
119,2,False
119,3,False
119,4,False
119,5,False
119,6,False
119,7,False
119,8,False
119,9,False
119,10,False
119,11,False
119,12,False
119,13,False
119,14,False
119,15,False
119,16,False
119,17,False
119,18,False
119,19,False
119,20,False
119,21,False
119,22,False
119,23,False
120,0,False
120,1,False
120,2,False
120,3,False
120,4,False
120,5,False
120,6,False
120,7,False
120,8,False
120,9,False
120,10,False
120,11,False
120,12,False
120,13,False
120,14,False
120,15,False
120,16,False
120,17,False
120,18,False
120,19,False
120,20,False
120,21,False
120,22,False
120,23,False
121,0,False
121,1,False
121,2,False
121,3,False
121,4,False
121,5,False
121,6,False
121,7,False
121,8,False
121,9,False
121,10,False
121,11,False
121,12,False
121,13,False
121,14,False
121,15,False
121,16,False
121,17,False
121,18,False
121,19,False
121,20,False
121,21,False
121,22,False
121,23,False
122,0,False
122,1,False
122,2,False
122,3,False
122,4,False
122,5,False
122,6,False
122,7,False
122,8,False
122,9,False
122,10,False
122,11,False
122,12,False
122,13,False
122,14,False
122,15,False
122,16,False
122,17,False
122,18,False
122,19,False
122,20,False
122,21,False
122,22,False
122,23,False
123,0,False
123,1,False
123,2,False
123,3,False
123,4,False
123,5,False
123,6,False
123,7,False
123,8,False
123,9,False
123,10,False
123,11,False
123,12,False
123,13,False
123,14,False
123,15,False
123,16,False
123,17,False
123,18,False
123,19,False
123,20,False
123,21,False
123,22,False
123,23,False
124,0,False
124,1,False
124,2,False
124,3,False
124,4,False
124,5,False
124,6,False
124,7,False
124,8,False
124,9,False
124,10,False
124,11,False
124,12,False
124,13,False
124,14,False
124,15,False
124,16,False
124,17,False
124,18,False
124,19,False
124,20,False
124,21,False
124,22,False
124,23,False
125,0,False
125,1,False
125,2,False
125,3,False
125,4,False
125,5,False
125,6,False
125,7,False
125,8,False
125,9,False
125,10,False
125,11,False
125,12,False
125,13,False
125,14,False
125,15,False
125,16,False
125,17,False
125,18,False
125,19,False
125,20,False
125,21,False
125,22,False
125,23,False
126,0,False
126,1,False
126,2,False
126,3,False
126,4,False
126,5,False
126,6,False
126,7,False
126,8,False
126,9,False
126,10,False
126,11,False
126,12,False
126,13,False
126,14,False
126,15,False
126,16,False
126,17,False
126,18,False
126,19,False
126,20,False
126,21,False
126,22,False
126,23,False
127,0,False
127,1,False
127,2,False
127,3,False
127,4,False
127,5,False
127,6,False
127,7,False
127,8,False
127,9,False
127,10,False
127,11,False
127,12,False
127,13,False
127,14,False
127,15,False
127,16,False
127,17,False
127,18,False
127,19,False
127,20,False
127,21,False
127,22,False
127,23,False
128,0,False
128,1,False
128,2,False
128,3,False
128,4,False
128,5,False
128,6,False
128,7,False
128,8,False
128,9,False
128,10,False
128,11,False
128,12,False
128,13,False
128,14,False
128,15,False
128,16,False
128,17,False
128,18,False
128,19,False
128,20,False
128,21,False
128,22,False
128,23,False
129,0,False
129,1,False
129,2,False
129,3,False
129,4,False
129,5,False
129,6,False
129,7,False
129,8,False
129,9,False
129,10,False
129,11,False
129,12,False
129,13,False
129,14,False
129,15,False
129,16,False
129,17,False
129,18,False
129,19,False
129,20,False
129,21,False
129,22,False
129,23,False
130,0,False
130,1,False
130,2,False
130,3,False
130,4,False
130,5,False
130,6,False
130,7,False
130,8,False
130,9,False
130,10,False
130,11,False
130,12,False
130,13,False
130,14,False
130,15,False
130,16,False
130,17,False
130,18,False
130,19,False
130,20,False
130,21,False
130,22,False
130,23,False
131,0,False
131,1,False
131,2,False
131,3,False
131,4,False
131,5,False
131,6,False
131,7,False
131,8,False
131,9,False
131,10,False
131,11,False
131,12,False
131,13,False
131,14,False
131,15,False
131,16,False
131,17,False
131,18,False
131,19,False
131,20,False
131,21,False
131,22,False
131,23,False
132,0,False
132,1,False
132,2,False
132,3,False
132,4,False
132,5,False
132,6,False
132,7,False
132,8,False
132,9,False
132,10,False
132,11,False
132,12,False
132,13,False
132,14,False
132,15,False
132,16,False
132,17,False
132,18,False
132,19,False
132,20,False
132,21,False
132,22,False
132,23,False
133,0,False
133,1,False
133,2,False
133,3,False
133,4,False
133,5,False
133,6,False
133,7,False
133,8,False
133,9,False
133,10,False
133,11,False
133,12,False
133,13,False
133,14,False
133,15,False
133,16,False
133,17,False
133,18,False
133,19,False
133,20,False
133,21,False
133,22,False
133,23,False
134,0,False
134,1,False
134,2,False
134,3,False
134,4,False
134,5,False
134,6,False
134,7,False
134,8,False
134,9,False
134,10,False
134,11,False
134,12,False
134,13,False
134,14,False
134,15,False
134,16,False
134,17,False
134,18,False
134,19,False
134,20,False
134,21,False
134,22,False
134,23,False
135,0,False
135,1,False
135,2,False
135,3,False
135,4,False
135,5,False
135,6,False
135,7,False
135,8,False
135,9,False
135,10,False
135,11,False
135,12,False
135,13,False
135,14,False
135,15,False
135,16,False
135,17,False
135,18,False
135,19,False
135,20,False
135,21,False
135,22,False
135,23,False
136,0,False
136,1,False
136,2,False
136,3,False
136,4,False
136,5,False
136,6,False
136,7,False
136,8,False
136,9,False
136,10,False
136,11,False
136,12,False
136,13,False
136,14,False
136,15,False
136,16,False
136,17,False
136,18,False
136,19,False
136,20,False
136,21,False
136,22,False
136,23,False
137,0,False
137,1,False
137,2,False
137,3,False
137,4,False
137,5,False
137,6,False
137,7,False
137,8,False
137,9,False
137,10,False
137,11,False
137,12,False
137,13,False
137,14,False
137,15,False
137,16,False
137,17,False
137,18,False
137,19,False
137,20,False
137,21,False
137,22,False
137,23,False
138,0,False
138,1,False
138,2,False
138,3,False
138,4,False
138,5,False
138,6,False
138,7,False
138,8,False
138,9,False
138,10,False
138,11,False
138,12,False
138,13,False
138,14,False
138,15,False
138,16,False
138,17,False
138,18,False
138,19,False
138,20,False
138,21,False
138,22,False
138,23,False
139,0,False
139,1,False
139,2,False
139,3,False
139,4,False
139,5,False
139,6,False
139,7,False
139,8,False
139,9,False
139,10,False
139,11,False
139,12,False
139,13,False
139,14,False
139,15,False
139,16,False
139,17,False
139,18,False
139,19,False
139,20,False
139,21,False
139,22,False
139,23,False
140,0,False
140,1,False
140,2,False
140,3,False
140,4,False
140,5,False
140,6,False
140,7,False
140,8,False
140,9,False
140,10,False
140,11,False
140,12,False
140,13,False
140,14,False
140,15,False
140,16,False
140,17,False
140,18,False
140,19,False
140,20,False
140,21,False
140,22,False
140,23,False
141,0,False
141,1,False
141,2,False
141,3,False
141,4,False
141,5,False
141,6,False
141,7,False
141,8,False
141,9,False
141,10,False
141,11,False
141,12,False
141,13,False
141,14,False
141,15,False
141,16,False
141,17,False
141,18,False
141,19,False
141,20,False
141,21,False
141,22,False
141,23,False
142,0,False
142,1,False
142,2,False
142,3,False
142,4,False
142,5,False
142,6,False
142,7,False
142,8,False
142,9,False
142,10,False
142,11,False
142,12,False
142,13,False
142,14,False
142,15,False
142,16,False
142,17,False
142,18,False
142,19,False
142,20,False
142,21,False
142,22,False
142,23,False
143,0,False
143,1,False
143,2,False
143,3,False
143,4,False
143,5,False
143,6,False
143,7,False
143,8,False
143,9,False
143,10,False
143,11,False
143,12,False
143,13,False
143,14,False
143,15,False
143,16,False
143,17,False
143,18,False
143,19,False
143,20,False
143,21,False
143,22,False
143,23,False
144,0,False
144,1,False
144,2,False
144,3,False
144,4,False
144,5,False
144,6,False
144,7,False
144,8,False
144,9,False
144,10,False
144,11,False
144,12,False
144,13,False
144,14,False
144,15,False
144,16,False
144,17,False
144,18,False
144,19,False
144,20,False
144,21,False
144,22,False
144,23,False
145,0,False
145,1,False
145,2,False
145,3,False
145,4,False
145,5,False
145,6,False
145,7,False
145,8,False
145,9,False
145,10,False
145,11,False
145,12,False
145,13,False
145,14,False
145,15,False
145,16,False
145,17,False
145,18,False
145,19,False
145,20,False
145,21,False
145,22,False
145,23,False
146,0,False
146,1,False
146,2,False
146,3,False
146,4,False
146,5,False
146,6,False
146,7,False
146,8,False
146,9,False
146,10,False
146,11,False
146,12,False
146,13,False
146,14,False
146,15,False
146,16,False
146,17,False
146,18,False
146,19,False
146,20,False
146,21,False
146,22,False
146,23,False
147,0,False
147,1,False
147,2,False
147,3,False
147,4,False
147,5,False
147,6,False
147,7,False
147,8,False
147,9,False
147,10,False
147,11,False
147,12,False
147,13,False
147,14,False
147,15,False
147,16,False
147,17,False
147,18,False
147,19,False
147,20,False
147,21,False
147,22,False
147,23,False
148,0,False
148,1,False
148,2,False
148,3,False
148,4,False
148,5,False
148,6,False
148,7,False
148,8,False
148,9,False
148,10,False
148,11,False
148,12,False
148,13,False
148,14,False
148,15,False
148,16,False
148,17,False
148,18,False
148,19,False
148,20,False
148,21,False
148,22,False
148,23,False
149,0,False
149,1,False
149,2,False
149,3,False
149,4,False
149,5,False
149,6,False
149,7,False
149,8,False
149,9,False
149,10,False
149,11,False
149,12,False
149,13,False
149,14,False
149,15,False
149,16,False
149,17,False
149,18,False
149,19,False
149,20,False
149,21,False
149,22,False
149,23,False
150,0,False
150,1,False
150,2,False
150,3,False
150,4,False
150,5,False
150,6,False
150,7,False
150,8,False
150,9,False
150,10,False
150,11,False
150,12,False
150,13,False
150,14,False
150,15,False
150,16,False
150,17,False
150,18,False
150,19,False
150,20,False
150,21,False
150,22,False
150,23,False
151,0,False
151,1,False
151,2,False
151,3,False
151,4,False
151,5,False
151,6,False
151,7,False
151,8,False
151,9,False
151,10,False
151,11,False
151,12,False
151,13,False
151,14,False
151,15,False
151,16,False
151,17,False
151,18,False
151,19,False
151,20,False
151,21,False
151,22,False
151,23,False
152,0,False
152,1,False
152,2,False
152,3,False
152,4,False
152,5,False
152,6,False
152,7,False
152,8,False
152,9,False
152,10,False
152,11,False
152,12,False
152,13,False
152,14,False
152,15,False
152,16,False
152,17,False
152,18,False
152,19,False
152,20,False
152,21,False
152,22,False
152,23,False
153,0,False
153,1,False
153,2,False
153,3,False
153,4,False
153,5,False
153,6,False
153,7,False
153,8,False
153,9,False
153,10,False
153,11,False
153,12,False
153,13,False
153,14,False
153,15,False
153,16,False
153,17,False
153,18,False
153,19,False
153,20,False
153,21,False
153,22,False
153,23,False
154,0,False
154,1,False
154,2,False
154,3,False
154,4,False
154,5,False
154,6,False
154,7,False
154,8,False
154,9,False
154,10,False
154,11,False
154,12,False
154,13,False
154,14,False
154,15,False
154,16,False
154,17,False
154,18,False
154,19,False
154,20,False
154,21,False
154,22,False
154,23,False
155,0,False
155,1,False
155,2,False
155,3,False
155,4,False
155,5,False
155,6,False
155,7,False
155,8,False
155,9,False
155,10,False
155,11,False
155,12,False
155,13,False
155,14,False
155,15,False
155,16,False
155,17,False
155,18,False
155,19,False
155,20,False
155,21,False
155,22,False
155,23,False
156,0,False
156,1,False
156,2,False
156,3,False
156,4,False
156,5,False
156,6,False
156,7,False
156,8,False
156,9,False
156,10,False
156,11,False
156,12,False
156,13,False
156,14,False
156,15,False
156,16,False
156,17,False
156,18,False
156,19,False
156,20,False
156,21,False
156,22,False
156,23,False
157,0,False
157,1,False
157,2,False
157,3,False
157,4,False
157,5,False
157,6,False
157,7,False
157,8,False
157,9,False
157,10,False
157,11,False
157,12,False
157,13,False
157,14,False
157,15,False
157,16,False
157,17,False
157,18,False
157,19,False
157,20,False
157,21,False
157,22,False
157,23,False
158,0,False
158,1,False
158,2,False
158,3,False
158,4,False
158,5,False
158,6,False
158,7,False
158,8,False
158,9,False
158,10,False
158,11,False
158,12,False
158,13,False
158,14,False
158,15,False
158,16,False
158,17,False
158,18,False
158,19,False
158,20,False
158,21,False
158,22,False
158,23,False
159,0,False
159,1,False
159,2,False
159,3,False
159,4,False
159,5,False
159,6,False
159,7,False
159,8,False
159,9,False
159,10,False
159,11,False
159,12,False
159,13,False
159,14,False
159,15,False
159,16,False
159,17,False
159,18,False
159,19,False
159,20,False
159,21,False
159,22,False
159,23,False
160,0,False
160,1,False
160,2,False
160,3,False
160,4,False
160,5,False
160,6,False
160,7,False
160,8,False
160,9,False
160,10,False
160,11,False
160,12,False
160,13,False
160,14,False
160,15,False
160,16,False
160,17,False
160,18,False
160,19,False
160,20,False
160,21,False
160,22,False
160,23,False
161,0,False
161,1,False
161,2,False
161,3,False
161,4,False
161,5,False
161,6,False
161,7,False
161,8,False
161,9,False
161,10,False
161,11,False
161,12,False
161,13,False
161,14,False
161,15,False
161,16,False
161,17,False
161,18,False
161,19,False
161,20,False
161,21,False
161,22,False
161,23,False
162,0,False
162,1,False
162,2,False
162,3,False
162,4,False
162,5,False
162,6,False
162,7,False
162,8,False
162,9,False
162,10,False
162,11,False
162,12,False
162,13,False
162,14,False
162,15,False
162,16,False
162,17,False
162,18,False
162,19,False
162,20,False
162,21,False
162,22,False
162,23,False
163,0,False
163,1,False
163,2,False
163,3,False
163,4,False
163,5,False
163,6,False
163,7,False
163,8,False
163,9,False
163,10,False
163,11,False
163,12,False
163,13,False
163,14,False
163,15,False
163,16,False
163,17,False
163,18,False
163,19,False
163,20,False
163,21,False
163,22,False
163,23,False
164,0,False
164,1,False
164,2,False
164,3,False
164,4,False
164,5,False
164,6,False
164,7,False
164,8,False
164,9,False
164,10,False
164,11,False
164,12,False
164,13,False
164,14,False
164,15,False
164,16,False
164,17,False
164,18,False
164,19,False
164,20,False
164,21,False
164,22,False
164,23,False
165,0,False
165,1,False
165,2,False
165,3,False
165,4,False
165,5,False
165,6,False
165,7,False
165,8,False
165,9,False
165,10,False
165,11,False
165,12,False
165,13,False
165,14,False
165,15,False
165,16,False
165,17,False
165,18,False
165,19,False
165,20,False
165,21,False
165,22,False
165,23,False
166,0,False
166,1,False
166,2,False
166,3,False
166,4,False
166,5,False
166,6,False
166,7,False
166,8,False
166,9,False
166,10,False
166,11,False
166,12,False
166,13,False
166,14,False
166,15,False
166,16,False
166,17,False
166,18,False
166,19,False
166,20,False
166,21,False
166,22,False
166,23,False
167,0,False
167,1,False
167,2,False
167,3,False
167,4,False
167,5,False
167,6,False
167,7,False
167,8,False
167,9,False
167,10,False
167,11,False
167,12,False
167,13,False
167,14,False
167,15,False
167,16,False
167,17,False
167,18,False
167,19,False
167,20,False
167,21,False
167,22,False
167,23,False
168,0,False
168,1,False
168,2,False
168,3,False
168,4,False
168,5,False
168,6,False
168,7,False
168,8,False
168,9,False
168,10,False
168,11,False
168,12,False
168,13,False
168,14,False
168,15,False
168,16,False
168,17,False
168,18,False
168,19,False
168,20,False
168,21,False
168,22,False
168,23,False
169,0,False
169,1,False
169,2,False
169,3,False
169,4,False
169,5,False
169,6,False
169,7,False
169,8,False
169,9,False
169,10,False
169,11,False
169,12,False
169,13,False
169,14,False
169,15,False
169,16,False
169,17,False
169,18,False
169,19,False
169,20,False
169,21,False
169,22,False
169,23,False
170,0,False
170,1,False
170,2,False
170,3,False
170,4,False
170,5,False
170,6,False
170,7,False
170,8,False
170,9,False
170,10,False
170,11,False
170,12,False
170,13,False
170,14,False
170,15,False
170,16,False
170,17,False
170,18,False
170,19,False
170,20,False
170,21,False
170,22,False
170,23,False
171,0,False
171,1,False
171,2,False
171,3,False
171,4,False
171,5,False
171,6,False
171,7,False
171,8,False
171,9,False
171,10,False
171,11,False
171,12,False
171,13,False
171,14,False
171,15,False
171,16,False
171,17,False
171,18,False
171,19,False
171,20,False
171,21,False
171,22,False
171,23,False
172,0,False
172,1,False
172,2,False
172,3,False
172,4,False
172,5,False
172,6,False
172,7,False
172,8,False
172,9,False
172,10,False
172,11,False
172,12,False
172,13,False
172,14,False
172,15,False
172,16,False
172,17,False
172,18,False
172,19,False
172,20,False
172,21,False
172,22,False
172,23,False
173,0,False
173,1,False
173,2,False
173,3,False
173,4,False
173,5,False
173,6,False
173,7,False
173,8,False
173,9,False
173,10,False
173,11,False
173,12,False
173,13,False
173,14,False
173,15,False
173,16,False
173,17,False
173,18,False
173,19,False
173,20,False
173,21,False
173,22,False
173,23,False
174,0,False
174,1,False
174,2,False
174,3,False
174,4,False
174,5,False
174,6,False
174,7,False
174,8,False
174,9,False
174,10,False
174,11,False
174,12,False
174,13,False
174,14,False
174,15,False
174,16,False
174,17,False
174,18,False
174,19,False
174,20,False
174,21,False
174,22,False
174,23,False
175,0,False
175,1,False
175,2,False
175,3,False
175,4,False
175,5,False
175,6,False
175,7,False
175,8,False
175,9,False
175,10,False
175,11,False
175,12,False
175,13,False
175,14,False
175,15,False
175,16,False
175,17,False
175,18,False
175,19,False
175,20,False
175,21,False
175,22,False
175,23,False
176,0,False
176,1,False
176,2,False
176,3,False
176,4,False
176,5,False
176,6,False
176,7,False
176,8,False
176,9,False
176,10,False
176,11,False
176,12,False
176,13,False
176,14,False
176,15,False
176,16,False
176,17,False
176,18,False
176,19,False
176,20,False
176,21,False
176,22,False
176,23,False
177,0,False
177,1,False
177,2,False
177,3,False
177,4,False
177,5,False
177,6,False
177,7,False
177,8,False
177,9,False
177,10,False
177,11,False
177,12,False
177,13,False
177,14,False
177,15,False
177,16,False
177,17,False
177,18,False
177,19,False
177,20,False
177,21,False
177,22,False
177,23,False
178,0,False
178,1,False
178,2,False
178,3,False
178,4,False
178,5,False
178,6,False
178,7,False
178,8,False
178,9,False
178,10,False
178,11,False
178,12,False
178,13,False
178,14,False
178,15,False
178,16,False
178,17,False
178,18,False
178,19,False
178,20,False
178,21,False
178,22,False
178,23,False
179,0,False
179,1,False
179,2,False
179,3,False
179,4,False
179,5,False
179,6,False
179,7,False
179,8,False
179,9,False
179,10,False
179,11,False
179,12,False
179,13,False
179,14,False
179,15,False
179,16,False
179,17,False
179,18,False
179,19,False
179,20,False
179,21,False
179,22,False
179,23,False
180,0,False
180,1,False
180,2,False
180,3,False
180,4,False
180,5,False
180,6,False
180,7,False
180,8,False
180,9,False
180,10,False
180,11,False
180,12,False
180,13,False
180,14,False
180,15,False
180,16,False
180,17,False
180,18,False
180,19,False
180,20,False
180,21,False
180,22,False
180,23,False
181,0,False
181,1,False
181,2,False
181,3,False
181,4,False
181,5,False
181,6,False
181,7,False
181,8,False
181,9,False
181,10,False
181,11,False
181,12,False
181,13,False
181,14,False
181,15,False
181,16,False
181,17,False
181,18,False
181,19,False
181,20,False
181,21,False
181,22,False
181,23,False
182,0,False
182,1,False
182,2,False
182,3,False
182,4,False
182,5,False
182,6,False
182,7,False
182,8,False
182,9,False
182,10,False
182,11,False
182,12,False
182,13,False
182,14,False
182,15,False
182,16,False
182,17,False
182,18,False
182,19,False
182,20,False
182,21,False
182,22,False
182,23,False
183,0,False
183,1,False
183,2,False
183,3,False
183,4,False
183,5,False
183,6,False
183,7,False
183,8,False
183,9,False
183,10,False
183,11,False
183,12,False
183,13,False
183,14,False
183,15,False
183,16,False
183,17,False
183,18,False
183,19,False
183,20,False
183,21,False
183,22,False
183,23,False
184,0,False
184,1,False
184,2,False
184,3,False
184,4,False
184,5,False
184,6,False
184,7,False
184,8,False
184,9,False
184,10,False
184,11,False
184,12,False
184,13,False
184,14,False
184,15,False
184,16,False
184,17,False
184,18,False
184,19,False
184,20,False
184,21,False
184,22,False
184,23,False
185,0,False
185,1,False
185,2,False
185,3,False
185,4,False
185,5,False
185,6,False
185,7,False
185,8,False
185,9,False
185,10,False
185,11,False
185,12,False
185,13,False
185,14,False
185,15,False
185,16,False
185,17,False
185,18,False
185,19,False
185,20,False
185,21,False
185,22,False
185,23,False
186,0,False
186,1,False
186,2,False
186,3,False
186,4,False
186,5,False
186,6,False
186,7,False
186,8,False
186,9,False
186,10,False
186,11,False
186,12,False
186,13,False
186,14,False
186,15,False
186,16,False
186,17,False
186,18,False
186,19,False
186,20,False
186,21,False
186,22,False
186,23,False
187,0,False
187,1,False
187,2,False
187,3,False
187,4,False
187,5,False
187,6,False
187,7,False
187,8,False
187,9,False
187,10,False
187,11,False
187,12,False
187,13,False
187,14,False
187,15,False
187,16,False
187,17,False
187,18,False
187,19,False
187,20,False
187,21,False
187,22,False
187,23,False
188,0,False
188,1,False
188,2,False
188,3,False
188,4,False
188,5,False
188,6,False
188,7,False
188,8,False
188,9,False
188,10,False
188,11,False
188,12,False
188,13,False
188,14,False
188,15,False
188,16,False
188,17,False
188,18,False
188,19,False
188,20,False
188,21,False
188,22,False
188,23,False
189,0,False
189,1,False
189,2,False
189,3,False
189,4,False
189,5,False
189,6,False
189,7,False
189,8,False
189,9,False
189,10,False
189,11,False
189,12,False
189,13,False
189,14,False
189,15,False
189,16,False
189,17,False
189,18,False
189,19,False
189,20,False
189,21,False
189,22,False
189,23,False
190,0,False
190,1,False
190,2,False
190,3,False
190,4,False
190,5,False
190,6,False
190,7,False
190,8,False
190,9,False
190,10,False
190,11,False
190,12,False
190,13,False
190,14,False
190,15,False
190,16,False
190,17,False
190,18,False
190,19,False
190,20,False
190,21,False
190,22,False
190,23,False
191,0,False
191,1,False
191,2,False
191,3,False
191,4,False
191,5,False
191,6,False
191,7,False
191,8,False
191,9,False
191,10,False
191,11,False
191,12,False
191,13,False
191,14,False
191,15,False
191,16,False
191,17,False
191,18,False
191,19,False
191,20,False
191,21,False
191,22,False
191,23,False
192,0,False
192,1,False
192,2,False
192,3,False
192,4,False
192,5,False
192,6,False
192,7,False
192,8,False
192,9,False
192,10,False
192,11,False
192,12,False
192,13,False
192,14,False
192,15,False
192,16,False
192,17,False
192,18,False
192,19,False
192,20,False
192,21,False
192,22,False
192,23,False
193,0,False
193,1,False
193,2,False
193,3,False
193,4,False
193,5,False
193,6,False
193,7,False
193,8,False
193,9,False
193,10,False
193,11,False
193,12,False
193,13,False
193,14,False
193,15,False
193,16,False
193,17,False
193,18,False
193,19,False
193,20,False
193,21,False
193,22,False
193,23,False
194,0,False
194,1,False
194,2,False
194,3,False
